"ENTITY_ID","LAT","LON","CITY","STATE","ZIP","NAICS","NAICS_DESCRIPTION","BUSINESS_TYPE","REVENUE_PER_SQM","SALES_PER_STORE","YEAR","MONTH"
1161,41.31395,-81.52193,"Macedonia","OH","44056","443142","Electronics Stores","Electronics store",340,340,"2017","06"
1161,41.31395,-81.52193,"Macedonia","OH","44056","443142","Electronics Stores","Electronics store",342,342,"2017","07"
1161,41.31395,-81.52193,"Macedonia","OH","44056","443142","Electronics Stores","Electronics store",344,344,"2017","08"
1161,41.31395,-81.52193,"Macedonia","OH","44056","443142","Electronics Stores","Electronics store",350,350,"2017","09"
1161,41.31395,-81.52193,"Macedonia","OH","44056","443142","Electronics Stores","Electronics store",357,357,"2017","10"
1161,41.31395,-81.52193,"Macedonia","OH","44056","443142","Electronics Stores","Electronics store",364,364,"2017","11"
1161,41.31395,-81.52193,"Macedonia","OH","44056","443142","Electronics Stores","Electronics store",365,365,"2017","12"
1167,40.03788,-85.99352,"Noblesville","IN","46060","443142","Electronics Stores","Electronics store",661,661,"2015","01"
1167,40.03788,-85.99352,"Noblesville","IN","46060","443142","Electronics Stores","Electronics store",670,670,"2015","02"
1167,40.03788,-85.99352,"Noblesville","IN","46060","443142","Electronics Stores","Electronics store",673,673,"2015","03"
1167,40.03788,-85.99352,"Noblesville","IN","46060","443142","Electronics Stores","Electronics store",672,672,"2015","04"
1167,40.03788,-85.99352,"Noblesville","IN","46060","443142","Electronics Stores","Electronics store",674,674,"2015","05"
1167,40.03788,-85.99352,"Noblesville","IN","46060","443142","Electronics Stores","Electronics store",677,677,"2015","06"
1167,40.03788,-85.99352,"Noblesville","IN","46060","443142","Electronics Stores","Electronics store",680,680,"2015","07"
1167,40.03788,-85.99352,"Noblesville","IN","46060","443142","Electronics Stores","Electronics store",686,686,"2015","08"
1167,40.03788,-85.99352,"Noblesville","IN","46060","443142","Electronics Stores","Electronics store",689,689,"2015","09"
1167,40.03788,-85.99352,"Noblesville","IN","46060","443142","Electronics Stores","Electronics store",683,683,"2015","10"
1167,40.03788,-85.99352,"Noblesville","IN","46060","443142","Electronics Stores","Electronics store",678,678,"2015","11"
1167,40.03788,-85.99352,"Noblesville","IN","46060","443142","Electronics Stores","Electronics store",671,671,"2015","12"
1167,40.03788,-85.99352,"Noblesville","IN","46060","443142","Electronics Stores","Electronics store",664,664,"2016","01"
1167,40.03788,-85.99352,"Noblesville","IN","46060","443142","Electronics Stores","Electronics store",660,660,"2016","02"
1167,40.03788,-85.99352,"Noblesville","IN","46060","443142","Electronics Stores","Electronics store",665,665,"2016","03"
1167,40.03788,-85.99352,"Noblesville","IN","46060","443142","Electronics Stores","Electronics store",669,669,"2016","04"
1167,40.03788,-85.99352,"Noblesville","IN","46060","443142","Electronics Stores","Electronics store",667,667,"2016","05"
1167,40.03788,-85.99352,"Noblesville","IN","46060","443142","Electronics Stores","Electronics store",663,663,"2016","06"
1167,40.03788,-85.99352,"Noblesville","IN","46060","443142","Electronics Stores","Electronics store",668,668,"2016","07"
1167,40.03788,-85.99352,"Noblesville","IN","46060","443142","Electronics Stores","Electronics store",672,672,"2016","08"
1167,40.03788,-85.99352,"Noblesville","IN","46060","443142","Electronics Stores","Electronics store",670,670,"2016","09"
1167,40.03788,-85.99352,"Noblesville","IN","46060","443142","Electronics Stores","Electronics store",671,671,"2016","10"
1167,40.03788,-85.99352,"Noblesville","IN","46060","443142","Electronics Stores","Electronics store",677,677,"2016","11"
1167,40.03788,-85.99352,"Noblesville","IN","46060","443142","Electronics Stores","Electronics store",679,679,"2016","12"
1167,40.03788,-85.99352,"Noblesville","IN","46060","443142","Electronics Stores","Electronics store",682,682,"2017","01"
1167,40.03788,-85.99352,"Noblesville","IN","46060","443142","Electronics Stores","Electronics store",687,687,"2017","02"
1167,40.03788,-85.99352,"Noblesville","IN","46060","443142","Electronics Stores","Electronics store",687,687,"2017","03"
1167,40.03788,-85.99352,"Noblesville","IN","46060","443142","Electronics Stores","Electronics store",689,689,"2017","04"
1167,40.03788,-85.99352,"Noblesville","IN","46060","443142","Electronics Stores","Electronics store",698,698,"2017","05"
1167,40.03788,-85.99352,"Noblesville","IN","46060","443142","Electronics Stores","Electronics store",710,710,"2017","06"
1167,40.03788,-85.99352,"Noblesville","IN","46060","443142","Electronics Stores","Electronics store",714,714,"2017","07"
1167,40.03788,-85.99352,"Noblesville","IN","46060","443142","Electronics Stores","Electronics store",715,715,"2017","08"
1167,40.03788,-85.99352,"Noblesville","IN","46060","443142","Electronics Stores","Electronics store",721,721,"2017","09"
1167,40.03788,-85.99352,"Noblesville","IN","46060","443142","Electronics Stores","Electronics store",737,737,"2017","10"
1167,40.03788,-85.99352,"Noblesville","IN","46060","443142","Electronics Stores","Electronics store",748,748,"2017","11"
1167,40.03788,-85.99352,"Noblesville","IN","46060","443142","Electronics Stores","Electronics store",756,756,"2017","12"
1168,39.90532,-86.06886,"Indianapolis","IN","46250","443142","Electronics Stores","Electronics store",790,790,"2015","01"
1168,39.90532,-86.06886,"Indianapolis","IN","46250","443142","Electronics Stores","Electronics store",787,787,"2015","02"
1168,39.90532,-86.06886,"Indianapolis","IN","46250","443142","Electronics Stores","Electronics store",795,795,"2015","03"
1168,39.90532,-86.06886,"Indianapolis","IN","46250","443142","Electronics Stores","Electronics store",791,791,"2015","04"
1168,39.90532,-86.06886,"Indianapolis","IN","46250","443142","Electronics Stores","Electronics store",779,779,"2015","05"
1168,39.90532,-86.06886,"Indianapolis","IN","46250","443142","Electronics Stores","Electronics store",768,768,"2015","06"
1168,39.90532,-86.06886,"Indianapolis","IN","46250","443142","Electronics Stores","Electronics store",760,760,"2015","07"
1168,39.90532,-86.06886,"Indianapolis","IN","46250","443142","Electronics Stores","Electronics store",745,745,"2015","08"
1168,39.90532,-86.06886,"Indianapolis","IN","46250","443142","Electronics Stores","Electronics store",737,737,"2015","09"
1168,39.90532,-86.06886,"Indianapolis","IN","46250","443142","Electronics Stores","Electronics store",739,739,"2015","10"
1168,39.90532,-86.06886,"Indianapolis","IN","46250","443142","Electronics Stores","Electronics store",749,749,"2015","11"
1168,39.90532,-86.06886,"Indianapolis","IN","46250","443142","Electronics Stores","Electronics store",757,757,"2015","12"
1168,39.90532,-86.06886,"Indianapolis","IN","46250","443142","Electronics Stores","Electronics store",759,759,"2016","01"
1168,39.90532,-86.06886,"Indianapolis","IN","46250","443142","Electronics Stores","Electronics store",765,765,"2016","02"
1168,39.90532,-86.06886,"Indianapolis","IN","46250","443142","Electronics Stores","Electronics store",780,780,"2016","03"
1168,39.90532,-86.06886,"Indianapolis","IN","46250","443142","Electronics Stores","Electronics store",791,791,"2016","04"
1168,39.90532,-86.06886,"Indianapolis","IN","46250","443142","Electronics Stores","Electronics store",812,812,"2016","05"
1168,39.90532,-86.06886,"Indianapolis","IN","46250","443142","Electronics Stores","Electronics store",847,847,"2016","06"
1168,39.90532,-86.06886,"Indianapolis","IN","46250","443142","Electronics Stores","Electronics store",884,884,"2016","07"
1168,39.90532,-86.06886,"Indianapolis","IN","46250","443142","Electronics Stores","Electronics store",906,906,"2016","08"
1168,39.90532,-86.06886,"Indianapolis","IN","46250","443142","Electronics Stores","Electronics store",917,917,"2016","09"
1168,39.90532,-86.06886,"Indianapolis","IN","46250","443142","Electronics Stores","Electronics store",915,915,"2016","10"
1168,39.90532,-86.06886,"Indianapolis","IN","46250","443142","Electronics Stores","Electronics store",916,916,"2016","11"
1168,39.90532,-86.06886,"Indianapolis","IN","46250","443142","Electronics Stores","Electronics store",921,921,"2016","12"
1168,39.90532,-86.06886,"Indianapolis","IN","46250","443142","Electronics Stores","Electronics store",930,930,"2017","01"
1168,39.90532,-86.06886,"Indianapolis","IN","46250","443142","Electronics Stores","Electronics store",939,939,"2017","02"
1168,39.90532,-86.06886,"Indianapolis","IN","46250","443142","Electronics Stores","Electronics store",940,940,"2017","03"
1168,39.90532,-86.06886,"Indianapolis","IN","46250","443142","Electronics Stores","Electronics store",944,944,"2017","04"
1168,39.90532,-86.06886,"Indianapolis","IN","46250","443142","Electronics Stores","Electronics store",953,953,"2017","05"
1168,39.90532,-86.06886,"Indianapolis","IN","46250","443142","Electronics Stores","Electronics store",961,961,"2017","06"
1168,39.90532,-86.06886,"Indianapolis","IN","46250","443142","Electronics Stores","Electronics store",965,965,"2017","07"
1168,39.90532,-86.06886,"Indianapolis","IN","46250","443142","Electronics Stores","Electronics store",970,970,"2017","08"
1168,39.90532,-86.06886,"Indianapolis","IN","46250","443142","Electronics Stores","Electronics store",978,978,"2017","09"
1168,39.90532,-86.06886,"Indianapolis","IN","46250","443142","Electronics Stores","Electronics store",980,980,"2017","10"
1168,39.90532,-86.06886,"Indianapolis","IN","46250","443142","Electronics Stores","Electronics store",976,976,"2017","11"
1168,39.90532,-86.06886,"Indianapolis","IN","46250","443142","Electronics Stores","Electronics store",976,976,"2017","12"
1170,43.05204,-88.36503,"Delafield","WI","53018","443142","Electronics Stores","Electronics store",456,456,"2015","01"
1170,43.05204,-88.36503,"Delafield","WI","53018","443142","Electronics Stores","Electronics store",454,454,"2015","02"
1170,43.05204,-88.36503,"Delafield","WI","53018","443142","Electronics Stores","Electronics store",455,455,"2015","03"
1170,43.05204,-88.36503,"Delafield","WI","53018","443142","Electronics Stores","Electronics store",470,470,"2015","04"
1170,43.05204,-88.36503,"Delafield","WI","53018","443142","Electronics Stores","Electronics store",487,487,"2015","05"
1170,43.05204,-88.36503,"Delafield","WI","53018","443142","Electronics Stores","Electronics store",501,501,"2015","06"
1170,43.05204,-88.36503,"Delafield","WI","53018","443142","Electronics Stores","Electronics store",505,505,"2015","07"
1170,43.05204,-88.36503,"Delafield","WI","53018","443142","Electronics Stores","Electronics store",494,494,"2015","08"
1170,43.05204,-88.36503,"Delafield","WI","53018","443142","Electronics Stores","Electronics store",487,487,"2015","09"
1170,43.05204,-88.36503,"Delafield","WI","53018","443142","Electronics Stores","Electronics store",487,487,"2015","10"
1170,43.05204,-88.36503,"Delafield","WI","53018","443142","Electronics Stores","Electronics store",488,488,"2015","11"
1170,43.05204,-88.36503,"Delafield","WI","53018","443142","Electronics Stores","Electronics store",488,488,"2015","12"
1170,43.05204,-88.36503,"Delafield","WI","53018","443142","Electronics Stores","Electronics store",485,485,"2016","01"
1170,43.05204,-88.36503,"Delafield","WI","53018","443142","Electronics Stores","Electronics store",480,480,"2016","02"
1170,43.05204,-88.36503,"Delafield","WI","53018","443142","Electronics Stores","Electronics store",475,475,"2016","03"
1170,43.05204,-88.36503,"Delafield","WI","53018","443142","Electronics Stores","Electronics store",463,463,"2016","04"
1170,43.05204,-88.36503,"Delafield","WI","53018","443142","Electronics Stores","Electronics store",455,455,"2016","05"
1170,43.05204,-88.36503,"Delafield","WI","53018","443142","Electronics Stores","Electronics store",460,460,"2016","06"
1170,43.05204,-88.36503,"Delafield","WI","53018","443142","Electronics Stores","Electronics store",472,472,"2016","07"
1170,43.05204,-88.36503,"Delafield","WI","53018","443142","Electronics Stores","Electronics store",482,482,"2016","08"
1170,43.05204,-88.36503,"Delafield","WI","53018","443142","Electronics Stores","Electronics store",490,490,"2016","09"
1170,43.05204,-88.36503,"Delafield","WI","53018","443142","Electronics Stores","Electronics store",495,495,"2016","10"
1170,43.05204,-88.36503,"Delafield","WI","53018","443142","Electronics Stores","Electronics store",494,494,"2016","11"
1170,43.05204,-88.36503,"Delafield","WI","53018","443142","Electronics Stores","Electronics store",494,494,"2016","12"
1170,43.05204,-88.36503,"Delafield","WI","53018","443142","Electronics Stores","Electronics store",498,498,"2017","01"
1170,43.05204,-88.36503,"Delafield","WI","53018","443142","Electronics Stores","Electronics store",504,504,"2017","02"
1170,43.05204,-88.36503,"Delafield","WI","53018","443142","Electronics Stores","Electronics store",507,507,"2017","03"
1170,43.05204,-88.36503,"Delafield","WI","53018","443142","Electronics Stores","Electronics store",510,510,"2017","04"
1170,43.05204,-88.36503,"Delafield","WI","53018","443142","Electronics Stores","Electronics store",512,512,"2017","05"
1170,43.05204,-88.36503,"Delafield","WI","53018","443142","Electronics Stores","Electronics store",513,513,"2017","06"
1170,43.05204,-88.36503,"Delafield","WI","53018","443142","Electronics Stores","Electronics store",514,514,"2017","07"
1170,43.05204,-88.36503,"Delafield","WI","53018","443142","Electronics Stores","Electronics store",514,514,"2017","08"
1170,43.05204,-88.36503,"Delafield","WI","53018","443142","Electronics Stores","Electronics store",514,514,"2017","09"
1170,43.05204,-88.36503,"Delafield","WI","53018","443142","Electronics Stores","Electronics store",519,519,"2017","10"
1170,43.05204,-88.36503,"Delafield","WI","53018","443142","Electronics Stores","Electronics store",525,525,"2017","11"
1170,43.05204,-88.36503,"Delafield","WI","53018","443142","Electronics Stores","Electronics store",530,530,"2017","12"
1171,43.7422,-87.7845,"Kohler","WI","53044","443142","Electronics Stores","Electronics store",680,680,"2015","01"
1171,43.7422,-87.7845,"Kohler","WI","53044","443142","Electronics Stores","Electronics store",634,634,"2015","02"
1171,43.7422,-87.7845,"Kohler","WI","53044","443142","Electronics Stores","Electronics store",669,669,"2015","03"
1171,43.7422,-87.7845,"Kohler","WI","53044","443142","Electronics Stores","Electronics store",645,645,"2015","04"
1171,43.7422,-87.7845,"Kohler","WI","53044","443142","Electronics Stores","Electronics store",654,654,"2015","05"
1171,43.7422,-87.7845,"Kohler","WI","53044","443142","Electronics Stores","Electronics store",661,661,"2015","06"
1171,43.7422,-87.7845,"Kohler","WI","53044","443142","Electronics Stores","Electronics store",653,653,"2015","07"
1171,43.7422,-87.7845,"Kohler","WI","53044","443142","Electronics Stores","Electronics store",650,650,"2015","08"
1171,43.7422,-87.7845,"Kohler","WI","53044","443142","Electronics Stores","Electronics store",678,678,"2015","09"
1171,43.7422,-87.7845,"Kohler","WI","53044","443142","Electronics Stores","Electronics store",668,668,"2015","10"
1171,43.7422,-87.7845,"Kohler","WI","53044","443142","Electronics Stores","Electronics store",709,709,"2015","11"
1171,43.7422,-87.7845,"Kohler","WI","53044","443142","Electronics Stores","Electronics store",714,714,"2015","12"
1171,43.7422,-87.7845,"Kohler","WI","53044","443142","Electronics Stores","Electronics store",696,696,"2016","01"
1171,43.7422,-87.7845,"Kohler","WI","53044","443142","Electronics Stores","Electronics store",704,704,"2016","02"
1171,43.7422,-87.7845,"Kohler","WI","53044","443142","Electronics Stores","Electronics store",680,680,"2016","03"
1171,43.7422,-87.7845,"Kohler","WI","53044","443142","Electronics Stores","Electronics store",706,706,"2016","04"
1171,43.7422,-87.7845,"Kohler","WI","53044","443142","Electronics Stores","Electronics store",670,670,"2016","05"
1171,43.7422,-87.7845,"Kohler","WI","53044","443142","Electronics Stores","Electronics store",686,686,"2016","06"
1171,43.7422,-87.7845,"Kohler","WI","53044","443142","Electronics Stores","Electronics store",679,679,"2016","07"
1171,43.7422,-87.7845,"Kohler","WI","53044","443142","Electronics Stores","Electronics store",718,718,"2016","08"
1171,43.7422,-87.7845,"Kohler","WI","53044","443142","Electronics Stores","Electronics store",737,737,"2016","09"
1171,43.7422,-87.7845,"Kohler","WI","53044","443142","Electronics Stores","Electronics store",708,708,"2016","10"
1171,43.7422,-87.7845,"Kohler","WI","53044","443142","Electronics Stores","Electronics store",741,741,"2016","11"
1171,43.7422,-87.7845,"Kohler","WI","53044","443142","Electronics Stores","Electronics store",729,729,"2016","12"
1171,43.7422,-87.7845,"Kohler","WI","53044","443142","Electronics Stores","Electronics store",711,711,"2017","01"
1171,43.7422,-87.7845,"Kohler","WI","53044","443142","Electronics Stores","Electronics store",712,712,"2017","02"
1171,43.7422,-87.7845,"Kohler","WI","53044","443142","Electronics Stores","Electronics store",719,719,"2017","03"
1171,43.7422,-87.7845,"Kohler","WI","53044","443142","Electronics Stores","Electronics store",737,737,"2017","04"
1171,43.7422,-87.7845,"Kohler","WI","53044","443142","Electronics Stores","Electronics store",723,723,"2017","05"
1171,43.7422,-87.7845,"Kohler","WI","53044","443142","Electronics Stores","Electronics store",740,740,"2017","06"
1171,43.7422,-87.7845,"Kohler","WI","53044","443142","Electronics Stores","Electronics store",748,748,"2017","07"
1171,43.7422,-87.7845,"Kohler","WI","53044","443142","Electronics Stores","Electronics store",753,753,"2017","08"
1171,43.7422,-87.7845,"Kohler","WI","53044","443142","Electronics Stores","Electronics store",721,721,"2017","09"
1171,43.7422,-87.7845,"Kohler","WI","53044","443142","Electronics Stores","Electronics store",725,725,"2017","10"
1171,43.7422,-87.7845,"Kohler","WI","53044","443142","Electronics Stores","Electronics store",777,777,"2017","11"
1171,43.7422,-87.7845,"Kohler","WI","53044","443142","Electronics Stores","Electronics store",783,783,"2017","12"
1176,44.83244,-93.15675,"Saint Paul","MN","55123","443142","Electronics Stores","Electronics store",372,372,"2015","01"
1176,44.83244,-93.15675,"Saint Paul","MN","55123","443142","Electronics Stores","Electronics store",372,372,"2015","02"
1176,44.83244,-93.15675,"Saint Paul","MN","55123","443142","Electronics Stores","Electronics store",371,371,"2015","03"
1176,44.83244,-93.15675,"Saint Paul","MN","55123","443142","Electronics Stores","Electronics store",373,373,"2015","04"
1176,44.83244,-93.15675,"Saint Paul","MN","55123","443142","Electronics Stores","Electronics store",375,375,"2015","05"
1176,44.83244,-93.15675,"Saint Paul","MN","55123","443142","Electronics Stores","Electronics store",377,377,"2015","06"
1176,44.83244,-93.15675,"Saint Paul","MN","55123","443142","Electronics Stores","Electronics store",385,385,"2015","07"
1176,44.83244,-93.15675,"Saint Paul","MN","55123","443142","Electronics Stores","Electronics store",394,394,"2015","08"
1176,44.83244,-93.15675,"Saint Paul","MN","55123","443142","Electronics Stores","Electronics store",394,394,"2015","09"
1176,44.83244,-93.15675,"Saint Paul","MN","55123","443142","Electronics Stores","Electronics store",395,395,"2015","10"
1176,44.83244,-93.15675,"Saint Paul","MN","55123","443142","Electronics Stores","Electronics store",405,405,"2015","11"
1176,44.83244,-93.15675,"Saint Paul","MN","55123","443142","Electronics Stores","Electronics store",413,413,"2015","12"
1176,44.83244,-93.15675,"Saint Paul","MN","55123","443142","Electronics Stores","Electronics store",417,417,"2016","01"
1176,44.83244,-93.15675,"Saint Paul","MN","55123","443142","Electronics Stores","Electronics store",421,421,"2016","02"
1176,44.83244,-93.15675,"Saint Paul","MN","55123","443142","Electronics Stores","Electronics store",426,426,"2016","03"
1176,44.83244,-93.15675,"Saint Paul","MN","55123","443142","Electronics Stores","Electronics store",431,431,"2016","04"
1176,44.83244,-93.15675,"Saint Paul","MN","55123","443142","Electronics Stores","Electronics store",435,435,"2016","05"
1176,44.83244,-93.15675,"Saint Paul","MN","55123","443142","Electronics Stores","Electronics store",437,437,"2016","06"
1176,44.83244,-93.15675,"Saint Paul","MN","55123","443142","Electronics Stores","Electronics store",435,435,"2016","07"
1176,44.83244,-93.15675,"Saint Paul","MN","55123","443142","Electronics Stores","Electronics store",430,430,"2016","08"
1176,44.83244,-93.15675,"Saint Paul","MN","55123","443142","Electronics Stores","Electronics store",427,427,"2016","09"
1176,44.83244,-93.15675,"Saint Paul","MN","55123","443142","Electronics Stores","Electronics store",427,427,"2016","10"
1176,44.83244,-93.15675,"Saint Paul","MN","55123","443142","Electronics Stores","Electronics store",424,424,"2016","11"
1176,44.83244,-93.15675,"Saint Paul","MN","55123","443142","Electronics Stores","Electronics store",422,422,"2016","12"
1176,44.83244,-93.15675,"Saint Paul","MN","55123","443142","Electronics Stores","Electronics store",426,426,"2017","01"
1176,44.83244,-93.15675,"Saint Paul","MN","55123","443142","Electronics Stores","Electronics store",431,431,"2017","02"
1176,44.83244,-93.15675,"Saint Paul","MN","55123","443142","Electronics Stores","Electronics store",433,433,"2017","03"
1176,44.83244,-93.15675,"Saint Paul","MN","55123","443142","Electronics Stores","Electronics store",430,430,"2017","04"
1176,44.83244,-93.15675,"Saint Paul","MN","55123","443142","Electronics Stores","Electronics store",426,426,"2017","05"
1176,44.83244,-93.15675,"Saint Paul","MN","55123","443142","Electronics Stores","Electronics store",426,426,"2017","06"
1176,44.83244,-93.15675,"Saint Paul","MN","55123","443142","Electronics Stores","Electronics store",427,427,"2017","07"
1176,44.83244,-93.15675,"Saint Paul","MN","55123","443142","Electronics Stores","Electronics store",424,424,"2017","08"
1176,44.83244,-93.15675,"Saint Paul","MN","55123","443142","Electronics Stores","Electronics store",425,425,"2017","09"
1176,44.83244,-93.15675,"Saint Paul","MN","55123","443142","Electronics Stores","Electronics store",439,439,"2017","10"
1176,44.83244,-93.15675,"Saint Paul","MN","55123","443142","Electronics Stores","Electronics store",460,460,"2017","11"
1176,44.83244,-93.15675,"Saint Paul","MN","55123","443142","Electronics Stores","Electronics store",474,474,"2017","12"
1177,44.92682,-92.95765,"Saint Paul","MN","55125","443142","Electronics Stores","Electronics store",956,956,"2015","01"
1177,44.92682,-92.95765,"Saint Paul","MN","55125","443142","Electronics Stores","Electronics store",967,967,"2015","02"
1177,44.92682,-92.95765,"Saint Paul","MN","55125","443142","Electronics Stores","Electronics store",977,977,"2015","03"
1177,44.92682,-92.95765,"Saint Paul","MN","55125","443142","Electronics Stores","Electronics store",991,991,"2015","04"
1177,44.92682,-92.95765,"Saint Paul","MN","55125","443142","Electronics Stores","Electronics store",997,997,"2015","05"
1177,44.92682,-92.95765,"Saint Paul","MN","55125","443142","Electronics Stores","Electronics store",1000,1000,"2015","06"
1177,44.92682,-92.95765,"Saint Paul","MN","55125","443142","Electronics Stores","Electronics store",1015,1015,"2015","07"
1177,44.92682,-92.95765,"Saint Paul","MN","55125","443142","Electronics Stores","Electronics store",1035,1035,"2015","08"
1177,44.92682,-92.95765,"Saint Paul","MN","55125","443142","Electronics Stores","Electronics store",1039,1039,"2015","09"
1177,44.92682,-92.95765,"Saint Paul","MN","55125","443142","Electronics Stores","Electronics store",1039,1039,"2015","10"
1177,44.92682,-92.95765,"Saint Paul","MN","55125","443142","Electronics Stores","Electronics store",1037,1037,"2015","11"
1177,44.92682,-92.95765,"Saint Paul","MN","55125","443142","Electronics Stores","Electronics store",1041,1041,"2015","12"
1177,44.92682,-92.95765,"Saint Paul","MN","55125","443142","Electronics Stores","Electronics store",1047,1047,"2016","01"
1177,44.92682,-92.95765,"Saint Paul","MN","55125","443142","Electronics Stores","Electronics store",1050,1050,"2016","02"
1177,44.92682,-92.95765,"Saint Paul","MN","55125","443142","Electronics Stores","Electronics store",1054,1054,"2016","03"
1177,44.92682,-92.95765,"Saint Paul","MN","55125","443142","Electronics Stores","Electronics store",1046,1046,"2016","04"
1177,44.92682,-92.95765,"Saint Paul","MN","55125","443142","Electronics Stores","Electronics store",1030,1030,"2016","05"
1177,44.92682,-92.95765,"Saint Paul","MN","55125","443142","Electronics Stores","Electronics store",1021,1021,"2016","06"
1177,44.92682,-92.95765,"Saint Paul","MN","55125","443142","Electronics Stores","Electronics store",1028,1028,"2016","07"
1177,44.92682,-92.95765,"Saint Paul","MN","55125","443142","Electronics Stores","Electronics store",1032,1032,"2016","08"
1177,44.92682,-92.95765,"Saint Paul","MN","55125","443142","Electronics Stores","Electronics store",1040,1040,"2016","09"
1177,44.92682,-92.95765,"Saint Paul","MN","55125","443142","Electronics Stores","Electronics store",1050,1050,"2016","10"
1177,44.92682,-92.95765,"Saint Paul","MN","55125","443142","Electronics Stores","Electronics store",1056,1056,"2016","11"
1177,44.92682,-92.95765,"Saint Paul","MN","55125","443142","Electronics Stores","Electronics store",1058,1058,"2016","12"
1177,44.92682,-92.95765,"Saint Paul","MN","55125","443142","Electronics Stores","Electronics store",1063,1063,"2017","01"
1177,44.92682,-92.95765,"Saint Paul","MN","55125","443142","Electronics Stores","Electronics store",1065,1065,"2017","02"
1177,44.92682,-92.95765,"Saint Paul","MN","55125","443142","Electronics Stores","Electronics store",1064,1064,"2017","03"
1177,44.92682,-92.95765,"Saint Paul","MN","55125","443142","Electronics Stores","Electronics store",1065,1065,"2017","04"
1177,44.92682,-92.95765,"Saint Paul","MN","55125","443142","Electronics Stores","Electronics store",1069,1069,"2017","05"
1177,44.92682,-92.95765,"Saint Paul","MN","55125","443142","Electronics Stores","Electronics store",1072,1072,"2017","06"
1177,44.92682,-92.95765,"Saint Paul","MN","55125","443142","Electronics Stores","Electronics store",1070,1070,"2017","07"
1177,44.92682,-92.95765,"Saint Paul","MN","55125","443142","Electronics Stores","Electronics store",1066,1066,"2017","08"
1177,44.92682,-92.95765,"Saint Paul","MN","55125","443142","Electronics Stores","Electronics store",1066,1066,"2017","09"
1177,44.92682,-92.95765,"Saint Paul","MN","55125","443142","Electronics Stores","Electronics store",1071,1071,"2017","10"
1177,44.92682,-92.95765,"Saint Paul","MN","55125","443142","Electronics Stores","Electronics store",1081,1081,"2017","11"
1177,44.92682,-92.95765,"Saint Paul","MN","55125","443142","Electronics Stores","Electronics store",1085,1085,"2017","12"
1180,32.49697,-92.06569,"Monroe","LA","71203","443142","Electronics Stores","Electronics store",638,638,"2015","01"
1180,32.49697,-92.06569,"Monroe","LA","71203","443142","Electronics Stores","Electronics store",657,657,"2015","02"
1180,32.49697,-92.06569,"Monroe","LA","71203","443142","Electronics Stores","Electronics store",653,653,"2015","03"
1180,32.49697,-92.06569,"Monroe","LA","71203","443142","Electronics Stores","Electronics store",650,650,"2015","04"
1180,32.49697,-92.06569,"Monroe","LA","71203","443142","Electronics Stores","Electronics store",664,664,"2015","05"
1180,32.49697,-92.06569,"Monroe","LA","71203","443142","Electronics Stores","Electronics store",655,655,"2015","06"
1180,32.49697,-92.06569,"Monroe","LA","71203","443142","Electronics Stores","Electronics store",662,662,"2015","07"
1180,32.49697,-92.06569,"Monroe","LA","71203","443142","Electronics Stores","Electronics store",685,685,"2015","08"
1180,32.49697,-92.06569,"Monroe","LA","71203","443142","Electronics Stores","Electronics store",666,666,"2015","09"
1180,32.49697,-92.06569,"Monroe","LA","71203","443142","Electronics Stores","Electronics store",660,660,"2015","10"
1180,32.49697,-92.06569,"Monroe","LA","71203","443142","Electronics Stores","Electronics store",709,709,"2015","11"
1180,32.49697,-92.06569,"Monroe","LA","71203","443142","Electronics Stores","Electronics store",670,670,"2015","12"
1180,32.49697,-92.06569,"Monroe","LA","71203","443142","Electronics Stores","Electronics store",707,707,"2016","01"
1180,32.49697,-92.06569,"Monroe","LA","71203","443142","Electronics Stores","Electronics store",709,709,"2016","02"
1180,32.49697,-92.06569,"Monroe","LA","71203","443142","Electronics Stores","Electronics store",669,669,"2016","03"
1180,32.49697,-92.06569,"Monroe","LA","71203","443142","Electronics Stores","Electronics store",679,679,"2016","04"
1180,32.49697,-92.06569,"Monroe","LA","71203","443142","Electronics Stores","Electronics store",688,688,"2016","05"
1180,32.49697,-92.06569,"Monroe","LA","71203","443142","Electronics Stores","Electronics store",698,698,"2016","06"
1180,32.49697,-92.06569,"Monroe","LA","71203","443142","Electronics Stores","Electronics store",700,700,"2016","07"
1180,32.49697,-92.06569,"Monroe","LA","71203","443142","Electronics Stores","Electronics store",716,716,"2016","08"
1180,32.49697,-92.06569,"Monroe","LA","71203","443142","Electronics Stores","Electronics store",724,724,"2016","09"
1180,32.49697,-92.06569,"Monroe","LA","71203","443142","Electronics Stores","Electronics store",731,731,"2016","10"
1180,32.49697,-92.06569,"Monroe","LA","71203","443142","Electronics Stores","Electronics store",695,695,"2016","11"
1180,32.49697,-92.06569,"Monroe","LA","71203","443142","Electronics Stores","Electronics store",738,738,"2016","12"
1180,32.49697,-92.06569,"Monroe","LA","71203","443142","Electronics Stores","Electronics store",733,733,"2017","01"
1180,32.49697,-92.06569,"Monroe","LA","71203","443142","Electronics Stores","Electronics store",699,699,"2017","02"
1180,32.49697,-92.06569,"Monroe","LA","71203","443142","Electronics Stores","Electronics store",704,704,"2017","03"
1180,32.49697,-92.06569,"Monroe","LA","71203","443142","Electronics Stores","Electronics store",750,750,"2017","04"
